time,server name,server id,latency,jitter,packet loss,download,upload,download bytes,upload bytes,share url
00:00,Natural Wireless - New York,16888,12.335999999999999,3.1430000000000002,0.0,9316273,2893642,109647152,10438632,"https://www.speedtest.net/result/c/908b8e6b-36b4-4175-b955-9c800326054b
"
01:00,Natural Wireless - New York,16888,9.918,1.185,0.0,8189654,2904892,88103560,10502512,"https://www.speedtest.net/result/c/37650151-e731-497d-9fb5-0ed96ac057b8
"
02:00,Natural Wireless - New York,16888,10.021,3.8789999999999996,0.0,40576219,2909455,455669672,10508136,"https://www.speedtest.net/result/c/568fce49-c32f-413b-b629-9ba5dd771b2a
"
03:00,Natural Wireless - New York,16888,4.72,3.81,0.0,35592455,2922971,364557993,10561712,"https://www.speedtest.net/result/c/72ed5265-bf5d-407f-829e-3d17d57fe840
"
04:00,Natural Wireless - New York,16888,9.934,2.279,0.0,37883793,2908589,416116104,10495104,"https://www.speedtest.net/result/c/f2f7b81e-6e55-48ff-b1f1-745ab0782e57
"
05:00,Natural Wireless - New York,16888,9.217,5.897,0.423729,56312822,2916458,638133600,10526960,"https://www.speedtest.net/result/c/59acca91-e404-4c6c-aa81-7f4009993760
"
06:00,Natural Wireless - New York,16888,6.2010000000000005,5.412999999999999,0.0,11220708,2897826,127211144,40395072,"https://www.speedtest.net/result/c/6a3086fa-b2e6-4d68-8b33-fa4393cb1ccf
"
07:00,Natural Wireless - New York,16888,10.078,1.827,0.0,24844287,2872547,245091376,10674656,"https://www.speedtest.net/result/c/61498456-52f7-4d6d-87e5-28bc1e2fbd8b
"
08:00,Natural Wireless - New York,16888,9.435,6.472,0.0,23560970,2776210,343726240,37956424,"https://www.speedtest.net/result/c/f7aa55dc-3b08-4f7c-bad7-3c9922e8023e
"
09:00,Natural Wireless - New York,16888,9.514,2.37,0.0,45100139,2915478,528399816,10589224,"https://www.speedtest.net/result/c/2bf7ae2f-c107-4407-8821-488875cc2304
"
10:00,Natural Wireless - New York,16888,10.994000000000002,4.058,0.0,27141019,2767819,333542456,38846944,"https://www.speedtest.net/result/c/64abb4e9-8e9d-4662-92bc-4b36eed5da84
"
11:00,Natural Wireless - New York,16888,4.708,8.576,0.0,10400882,2899950,61886320,11953576,"https://www.speedtest.net/result/c/9e029fc1-b5bf-43ea-a96f-f4a9772f77d5
"
12:00,Natural Wireless - New York,16888,8.812999999999997,1.861,0.0,16739400,2424266,195501720,35064608,"https://www.speedtest.net/result/c/180e2d73-2b94-47ab-acb1-8be02c950f0c
"
13:00,Natural Wireless - New York,16888,6.3820000000000014,6.239,0.0,9767114,2773212,66500848,40124080,"https://www.speedtest.net/result/c/cbec7eec-f6c2-4888-ac0e-53121ef59ede
"
14:00,Natural Wireless - New York,16888,10.174,3.4360000000000004,0.0,43600145,2911725,589873208,10803528,"https://www.speedtest.net/result/c/278a24aa-9a4e-4375-966e-6033fbc8afba
"
15:00,Natural Wireless - New York,16888,10.487,3.116,0.0,32966466,2877513,499648328,15249056,"https://www.speedtest.net/result/c/9d0b3e47-6bab-47b4-ad8c-c601b0d2d8f8
"
16:00,Natural Wireless - New York,16888,11.623,2.0069999999999997,0.0,26732818,2889285,347444704,38763128,"https://www.speedtest.net/result/c/67dcdeb3-9a2b-4d62-b0a6-2f9e89f31e60
"
17:00,Natural Wireless - New York,16888,5.132999999999999,3.405,0.0,7313106,2682480,101614848,38856920,"https://www.speedtest.net/result/c/d43c094e-e7be-4b0c-8b63-822939f071ff
"
18:00,Natural Wireless - New York,16888,9.999,3.1660000000000004,0.0,3885588,2821077,40830704,24306128,"https://www.speedtest.net/result/c/688cd470-3722-41c2-a291-647a29dc4267
"
19:00,Natural Wireless - New York,16888,5.169,6.28,0.0,18002336,2901885,225751888,31117520,"https://www.speedtest.net/result/c/60083cd2-3fa2-4b64-8a0a-1c4c61ac41a8
"
20:00,Natural Wireless - New York,16888,9.729,3.185,0.0,13043681,2889086,196302464,11274128,"https://www.speedtest.net/result/c/caa391c2-6e48-4a50-9ec4-760ecdf952d0
"
21:00,Natural Wireless - New York,16888,4.555,17.185,0.0,18448952,2902252,261269880,11103264,"https://www.speedtest.net/result/c/b99f6846-962e-4ed5-ba70-0b36d4ef2d0e
"
22:00,Natural Wireless - New York,16888,12.044,1.0290000000000001,0.0,9918628,2902090,91500568,10451312,"https://www.speedtest.net/result/c/ca08a33a-8950-42ae-81b8-0f8ab35e5eea
"
23:00,Natural Wireless - New York,16888,10.085,3.246,0,12749291,2837540,184273928,34132424,"https://www.speedtest.net/result/c/d5b6fa06-1532-4831-b9a2-3719ca2c6a63
"
