time,server name,server id,latency,jitter,packet loss,download,upload,download bytes,upload bytes,share url
00:00,Natural Wireless - New York,16888,10.186,1.913,0,9230214,2812302,109839488,10215640,"https://www.speedtest.net/result/c/a55a6ebe-2780-4339-bada-79ebf7c986ad
"
01:00,Natural Wireless - New York,16888,4.98,6.273,0,25438792,2916347,261773784,10783256,"https://www.speedtest.net/result/c/1c9897d2-601b-42ac-b933-84adc96bcd8d
"
02:00,Natural Wireless - New York,16888,10.0,3.025,0,16883892,2878321,254305000,10398088,"https://www.speedtest.net/result/c/7d17ee50-e7e1-4a71-b700-09d26b4aaeab
"
03:00,Natural Wireless - New York,16888,9.177,1.828,0,28933765,2922815,427979568,10538544,"https://www.speedtest.net/result/c/75cb5b5b-f332-4956-bcf0-0abb3b716337
"
04:00,Natural Wireless - New York,16888,9.73,3.0239999999999996,0,31801288,2919126,336581808,11097472,"https://www.speedtest.net/result/c/ca252ca8-794f-4a09-9256-9d053820c2bd
"
05:00,Natural Wireless - New York,16888,10.74,3.435,0,12643741,2899430,176556088,41389632,"https://www.speedtest.net/result/c/4db7c157-7aeb-4f02-a0ba-2fb9b7ff58de
"
06:00,Natural Wireless - New York,16888,10.043,3.7460000000000004,0,5575166,2926378,59968920,10539048,"https://www.speedtest.net/result/c/2f3ee38d-7312-433e-bd0a-4417285f5a69
"
07:00,Natural Wireless - New York,16888,4.243,5.555,0,7213743,2902333,99991640,41540224,"https://www.speedtest.net/result/c/6a7bcd39-2522-48e7-8850-716438f76ecb
"
08:00,Natural Wireless - New York,16888,6.32,3.613,0,15016266,2806050,223333728,18354848,"https://www.speedtest.net/result/c/4dd1232c-1563-437e-b192-22863e7188b6
"
09:00,Natural Wireless - New York,16888,11.534,3.142,0,9815735,2809333,131798408,39680992,"https://www.speedtest.net/result/c/7041aa4b-d869-4810-aa71-1c3e4d3130f1
"
10:00,Natural Wireless - New York,16888,9.735,3.727,0,22605771,2713135,254430976,25066328,"https://www.speedtest.net/result/c/4771c939-8709-4782-91b1-f63df51a3be8
"
11:00,Natural Wireless - New York,16888,9.206,11.662,0,18610152,2893831,214208432,10463248,"https://www.speedtest.net/result/c/9ab8026b-3b7c-4e75-9022-e6e3afc2bf7f
"
12:00,Natural Wireless - New York,16888,8.732999999999999,4.005,0,12492760,2580087,129357080,16139408,"https://www.speedtest.net/result/c/8e05e576-6e4a-47fc-84b1-e91467dcdad3
"
13:00,Natural Wireless - New York,16888,8.976,3.63,0,6225637,2898039,91416048,11014936,"https://www.speedtest.net/result/c/1224d531-fb7c-4e16-9767-d08b2fb07dab
"
14:00,Natural Wireless - New York,16888,9.418,1.46,0,6477627,2678571,93524872,17441160,"https://www.speedtest.net/result/c/be0aca19-baba-46ad-8a92-2f8e0975cf96
"
15:00,Natural Wireless - New York,16888,4.682,6.645,0,10103253,2824930,136778328,40106704,"https://www.speedtest.net/result/c/a39c5821-e474-46c8-be87-c2b09fe80fa1
"
16:00,Natural Wireless - New York,16888,12.27,1.105,0,13658868,2869210,178922120,39075728,"https://www.speedtest.net/result/c/226168c9-c411-4f73-abf6-7144e7b63e80
"
17:00,Natural Wireless - New York,16888,9.645,3.339,0,17031482,2559494,249455648,34767928,"https://www.speedtest.net/result/c/638e490e-f831-4520-8af1-dd8240ed6a59
"
18:00,Natural Wireless - New York,16888,9.814,1.706,0,6774576,2797108,87405624,39621624,"https://www.speedtest.net/result/c/76f38529-5bb9-455b-8254-f87798c8d861
"
19:00,Natural Wireless - New York,16888,9.113,4.444,0,9304508,2845552,131171424,39821448,"https://www.speedtest.net/result/c/d9f30cfa-4f5b-4a79-b21f-ad913855d970
"
