time,server name,server id,latency,jitter,packet loss,download,upload,download bytes,upload bytes,share url
00:00,Natural Wireless - New York,16888,11.952,2.14,0,13284176,2910880,133372384,10803528,"https://www.speedtest.net/result/c/7ab95952-4b4b-4f55-8e57-2c1ddcac3a15
"
01:00,Natural Wireless - New York,16888,11.807,0.945,0,4678224,2917724,38351728,11088784,"https://www.speedtest.net/result/c/f9e2afed-3539-4a95-b05e-494a1cabe6a8
"
02:00,Natural Wireless - New York,16888,10.987,1.248,0,27020188,2900117,337360832,11054032,"https://www.speedtest.net/result/c/ed5a05f9-7895-4fd0-b9ee-3c4279e90bb6
"
03:00,Natural Wireless - New York,16888,28.446,2.4090000000000003,0,59266326,2063836,539692768,23204368,"https://www.speedtest.net/result/c/dd99a72f-694e-47ba-a605-233960e9b5a1
"
04:00,Natural Wireless - New York,16888,9.209,7.752999999999999,0,48519938,2940938,541272784,10537096,"https://www.speedtest.net/result/c/18dc00d5-0cb1-4720-a4a7-43e95586317d
"
05:00,Natural Wireless - New York,16888,11.498,1.547,0,31677708,2895588,330187440,11339288,"https://www.speedtest.net/result/c/2e003531-6e85-423f-ad1f-879f0b7a1a79
"
06:00,Natural Wireless - New York,16888,6.763999999999999,3.283,0,16640003,2900836,159264072,11022176,"https://www.speedtest.net/result/c/bb90dad6-5c67-4bf4-9abb-ce926d02c859
"
07:00,Natural Wireless - New York,16888,5.6960000000000015,4.687,0,11199776,2899297,140370568,10486416,"https://www.speedtest.net/result/c/49c6721d-a915-418b-9b75-4ec5c8221da0
"
08:00,Natural Wireless - New York,16888,10.484000000000002,1.423,0,33348517,2912891,355565088,10492208,"https://www.speedtest.net/result/c/d0ac5a73-0dbe-4946-a274-2c1c8300c871
"
09:00,Natural Wireless - New York,16888,9.722,4.178,0,30732233,2920760,319463552,11106328,"https://www.speedtest.net/result/c/22ed86ad-989b-4662-887c-ef8d124012d9
"
10:00,Natural Wireless - New York,16888,10.727,1.714,0,9351806,2913769,39751944,10523120,"https://www.speedtest.net/result/c/57f9fcf2-b5e5-42f8-a8b9-1dc1d431b9f3
"
11:00,Natural Wireless - New York,16888,9.984,5.434,0,13649540,2909384,143281048,10526960,"https://www.speedtest.net/result/c/17dba684-d4b6-43d8-9424-27d2ded695ab
"
12:00,Natural Wireless - New York,16888,5.337999999999999,6.0710000000000015,0,14178233,2843518,136721608,10873032,"https://www.speedtest.net/result/c/84d308ca-5562-4e83-aa64-27dffde68075
"
13:00,Natural Wireless - New York,16888,9.746,2.127,0,14187083,2782115,168263392,35791664,"https://www.speedtest.net/result/c/132bd10e-96ba-4e25-94c6-7ef475f8243f
"
14:00,Natural Wireless - New York,16888,9.551,4.53,0,29575360,2909064,301632880,10508136,"https://www.speedtest.net/result/c/c9272aca-51f9-4635-91bc-b7ac40708ffa
"
15:00,Natural Wireless - New York,16888,9.633,4.123,0,9087289,2924512,66608248,10558816,"https://www.speedtest.net/result/c/18ad4009-28ab-41b7-9551-565c7c1ebefc
"
16:00,Natural Wireless - New York,16888,11.152000000000001,2.457,0,22821131,2896278,335356800,10760088,"https://www.speedtest.net/result/c/8bd3fdf0-e018-45da-9293-7f554b884a03
"
17:00,Natural Wireless - New York,16888,5.209,5.485,0,12508045,2900491,178098208,11051136,"https://www.speedtest.net/result/c/9692c745-b0fd-44fe-befe-b315eb2a919d
"
18:00,Natural Wireless - New York,16888,11.547,3.801,0,10137138,2901197,109868448,11342184,"https://www.speedtest.net/result/c/928bc341-c426-468a-a148-d0b2f3fcb0a0
"
19:00,Natural Wireless - New York,16888,5.379,6.211,0,15915502,2857638,197618696,36144976,"https://www.speedtest.net/result/c/5dcea959-ead8-461a-bef9-bf3d6607600e
"
20:00,Natural Wireless - New York,16888,10.651,2.248,0,52054933,2914113,555683032,10807872,"https://www.speedtest.net/result/c/d58f4036-4bdd-4807-8abd-11d9d8d52cf9
"
21:00,Natural Wireless - New York,16888,5.9910000000000005,6.192,0,19876657,2906260,251561040,11061272,"https://www.speedtest.net/result/c/c9f65718-6d43-4573-9728-7d87d04c7d6b
"
22:00,Natural Wireless - New York,16888,7.694,8.664,0,16712820,2870999,209065136,10938192,"https://www.speedtest.net/result/c/0716567a-9a3a-4dd9-97c7-00c42f57ee51
"
23:00,Natural Wireless - New York,16888,6.128,3.34,0,27846473,2888398,349289456,10453112,"https://www.speedtest.net/result/c/e90dc45d-a2b4-4cf1-bb5c-d84a0f7ea1bd
"
