time,server name,server id,latency,jitter,packet loss,download,upload,download bytes,upload bytes,share url
00:00,Natural Wireless - New York,16888,9.51,3.142,0,8787781,2914677,111986872,10498000,"https://www.speedtest.net/result/c/915135d8-ee51-486a-84e3-808e92a3f866
"
01:00,Natural Wireless - New York,16888,10.13,2.8360000000000003,0,8945471,2724379,113992352,37500304,"https://www.speedtest.net/result/c/b6dacb2f-d825-4b2c-bc68-38bd841b3d35
"
02:00,Natural Wireless - New York,16888,5.237,5.351,0,23366107,2912781,342418696,10757192,"https://www.speedtest.net/result/c/1cf338b4-f884-48fb-b279-78a45cab4e8c
"
03:00,Natural Wireless - New York,16888,5.74,4.974,0,23499264,2909551,313450008,10524064,"https://www.speedtest.net/result/c/b9ef4f02-4d9c-450f-ae57-f5e4b1f0e632
"
04:00,Natural Wireless - New York,16888,9.236,1.561,0,33347735,2836278,353920160,24888224,"https://www.speedtest.net/result/c/549b3efd-2e50-44c3-bf1f-a1d07426f354
"
05:00,Natural Wireless - New York,16888,11.142,5.925,0,24638965,2917428,249039536,10518272,"https://www.speedtest.net/result/c/e70dcf9c-541b-4084-b776-e24c1a6b0e7e
"
06:00,Natural Wireless - New York,16888,9.975,2.169,0,15902800,2907227,161677888,11332344,"https://www.speedtest.net/result/c/cd0a2f4e-5cbf-4dc1-81b9-1feab164ef76
"
07:00,Natural Wireless - New York,16888,10.907,3.111,0,8230166,2660832,109745368,37606250,"https://www.speedtest.net/result/c/0be22fdd-3d48-48a1-a473-801c702b905c
"
08:00,Natural Wireless - New York,16888,8.675,4.99,0,24495139,2916195,247560216,10539992,"https://www.speedtest.net/result/c/6fbe526f-f351-405c-b78b-fde29e065bd5
"
09:00,Natural Wireless - New York,16888,7.4929999999999986,7.9529999999999985,0,23827509,2914246,338390360,10519720,"https://www.speedtest.net/result/c/b90d4077-7138-424d-9ada-249104e58ac2
"
10:00,Natural Wireless - New York,16888,9.682,4.149,0,27241675,2768883,379681528,25917752,"https://www.speedtest.net/result/c/7582bc28-3a9f-401d-b9de-cab923d97251
"
11:00,Natural Wireless - New York,16888,11.72,1.581,0,12367574,2898003,121542224,10469208,"https://www.speedtest.net/result/c/1520c3e5-bad3-4ced-9b2b-2a71c5b16794
"
12:00,Natural Wireless - New York,16888,10.068,3.905,0,12011318,2900399,121171536,10474832,"https://www.speedtest.net/result/c/83f4485d-bb88-4c95-8203-c69f7a36e0cf
"
13:00,Natural Wireless - New York,16888,10.432,2.776,0,9609434,2886639,134970976,39966248,"https://www.speedtest.net/result/c/3243f467-058b-46b1-ac1c-bf4a8f3cb9e1
"
14:00,Natural Wireless - New York,16888,4.421,5.107,0,17609690,2681843,235685168,17622496,"https://www.speedtest.net/result/c/ba3922d9-87fd-42e4-b441-8d115657d32d
"
15:00,Natural Wireless - New York,16888,9.815,3.194,0,28207586,2909241,367437240,10807872,"https://www.speedtest.net/result/c/20eb25af-2618-4ff5-a731-fdc4520632aa
"
16:00,Natural Wireless - New York,16888,10.231,1.7930000000000001,0,16867187,2911575,235007504,10511032,"https://www.speedtest.net/result/c/566027d4-2f23-4e2d-a13f-dd14d5f4552f
"
17:00,Natural Wireless - New York,16888,9.865,1.833,0,16374522,2901367,243520296,10502344,"https://www.speedtest.net/result/c/ca7f7d1e-471b-4c26-a116-db6bedc8326a
"
18:00,Natural Wireless - New York,16888,9.89,5.901,0,8802713,2835596,106759592,10285144,"https://www.speedtest.net/result/c/47e23b82-b570-4649-99d4-fbc6b9c643d0
"
19:00,Natural Wireless - New York,16888,9.665,7.871,0,12886139,2884493,166714032,10399536,"https://www.speedtest.net/result/c/bd0fb642-320c-4e6b-871b-fb00dab75cb3
"
20:00,Natural Wireless - New York,16888,10.645999999999999,1.84,0,22107362,2784407,278553208,35827864,"https://www.speedtest.net/result/c/a7500538-e91a-43f8-9781-633023a88127
"
21:00,Natural Wireless - New York,16888,11.371,0.409,0,31126615,2900347,319495408,41302920,"https://www.speedtest.net/result/c/f1ce42c0-4321-4ead-b844-daa891af4e6a
"
22:00,Natural Wireless - New York,16888,9.416,5.397,0,29703081,2915399,389837800,11065784,"https://www.speedtest.net/result/c/35240e2c-b364-401a-a440-30a31901d50f
"
23:00,Natural Wireless - New York,16888,8.635,6.648,0,46963590,2909760,500971800,10518816,"https://www.speedtest.net/result/c/ab99f4b4-9986-444c-9044-252ff2f7bf0f
"
