time,server name,server id,latency,jitter,packet loss,download,upload,download bytes,upload bytes,share url
00:00,Natural Wireless - New York,16888,12.844000000000001,12.238,0,10523139,2906373,103828840,11366800,"https://www.speedtest.net/result/c/0bbacf30-640b-4e32-a257-4dbe4cba30cf
"
01:00,Natural Wireless - New York,16888,9.507,6.5379999999999985,0,11455011,2890038,169570936,11013488,"https://www.speedtest.net/result/c/ec340d3c-1f30-4411-aca8-bd723f098211
"
02:00,Natural Wireless - New York,16888,5.968,5.006,0,29555790,2925212,387426880,11129328,"https://www.speedtest.net/result/c/a083e990-f19c-4442-9177-e29b22b21ff8
"
03:00,Natural Wireless - New York,16888,10.25,1.283,0,35168311,2901341,371998488,10554472,"https://www.speedtest.net/result/c/423cf06c-79cb-4ee2-8518-803360996a94
"
04:00,Natural Wireless - New York,16888,10.36,1.857,0,26373264,2906891,347146416,10493656,"https://www.speedtest.net/result/c/44c01739-2cf1-4936-acce-1824ec6b3217
"
05:00,Natural Wireless - New York,16888,10.89,1.713,0,26832788,2919929,275099728,10535648,"https://www.speedtest.net/result/c/fab22b04-c35b-4c5a-8f1d-358b8596aaa2
"
06:00,Natural Wireless - New York,16888,10.475,3.305,0,6387556,2915515,79377912,10503792,"https://www.speedtest.net/result/c/52f3b59f-ea1a-43b7-8c22-ca7fd376716c
"
07:00,Natural Wireless - New York,16888,9.456,4.224,0,12482557,2892881,158118704,10464696,"https://www.speedtest.net/result/c/21e2ac31-cd9e-4c07-a47c-4c5e7672bd49
"
08:00,Natural Wireless - New York,16888,11.464,2.6189999999999998,0,44884617,2914317,493071512,10528408,"https://www.speedtest.net/result/c/7064c9b4-28b5-49a9-b0e7-aacbd1d5a9d9
"
09:00,Natural Wireless - New York,16888,8.463,4.271,0,18211622,2898303,279227976,10771840,"https://www.speedtest.net/result/c/f0cecf70-8204-4f99-b6ff-305ceb4af1cf
"
10:00,Natural Wireless - New York,16888,5.519,4.209,0,29119411,2892575,305180480,10473384,"https://www.speedtest.net/result/c/0beaca54-7520-466d-8774-321bea181911
"
11:00,Natural Wireless - New York,16888,9.517,2.947,0,29469350,2922798,297432232,10560264,"https://www.speedtest.net/result/c/20b5bdb9-c9a5-4a68-b254-4481662233ea
"
12:00,Natural Wireless - New York,16888,10.724,1.4480000000000002,0,24824576,2905419,230728664,10528872,"https://www.speedtest.net/result/c/b8f7d4b4-84bb-4f8d-b36d-1898ae8c17cf
"
13:00,Natural Wireless - New York,16888,8.71,3.525,0,18637401,2895744,185070328,10456008,"https://www.speedtest.net/result/c/f572d2db-464d-4ddd-962f-feb832f017d2
"
14:00,Natural Wireless - New York,16888,9.991,1.808,0,40479115,2919936,463580344,11109392,"https://www.speedtest.net/result/c/9ade884e-216f-431a-9ef1-be253af98a65
"
15:00,Natural Wireless - New York,16888,12.066,7.45,0,19924037,2907870,251559592,11962056,"https://www.speedtest.net/result/c/df53b61a-561e-4815-a78d-b47ff0fba8d5
"
16:00,Natural Wireless - New York,16888,9.104,2.965,0,20022143,2638221,300113928,9804408,"https://www.speedtest.net/result/c/d9ca6669-4125-4970-96ce-ec2d1e9e34f3
"
17:00,Natural Wireless - New York,16888,9.977,2.352,0,13053063,2913098,184760456,10558816,"https://www.speedtest.net/result/c/303fb770-772f-42c3-bd5a-f3953875bc1b
"
18:00,Natural Wireless - New York,16888,8.28,4.68,0,14953616,2899939,147416536,11052584,"https://www.speedtest.net/result/c/508183d4-bb81-41da-ae78-6e90516484af
"
19:00,Natural Wireless - New York,16888,10.928,3.579,0,5817078,2810004,91164632,27131176,"https://www.speedtest.net/result/c/9755a82d-790f-4fda-beee-c10823730522
"
20:00,Natural Wireless - New York,16888,12.215,2.131,0,9403196,2904575,88562576,10509584,"https://www.speedtest.net/result/c/434fa913-0611-44fa-8444-e4f48528786e
"
21:00,Natural Wireless - New York,16888,13.105,1.5830000000000002,0,21092573,2863076,239196568,10628320,"https://www.speedtest.net/result/c/4942bbcc-f168-4f08-a644-b4a25d77d543
"
22:00,Natural Wireless - New York,16888,10.162,1.213,0,10732918,2831734,155567328,38506664,"https://www.speedtest.net/result/c/4272ff3a-99f3-4f01-b2ac-8a87ac22c3cf
"
23:00,Natural Wireless - New York,16888,11.258,1.685,0,17713072,2896787,238556552,11022512,"https://www.speedtest.net/result/c/76295fc9-1962-41e9-98f5-ef8fc32195b3
"
